source,target,weight
1082,2969,4
1050,3368,2
3057,141,1
2311,5225,4
10949,2990,3
2990,976,1
35498,3057,1
1035,2995,1
273,1420,2
31,289,3
862,19,9
720,2457,3
130,1038,6
4603,4750,1
25243,2420,1
314,4950,2
458,1385,4
244,1147,10
157,1111,6
1091,3386,6
6676,5220,2
252,862,9
873,1110,1
317,1434,1
629,8024,1
398,36100,1
6994,2227,1
40,10958,1
3725,1124,1
10010,368,1
2433,499,1
2740,697,1
1387,10643,1
2439,6424,1
1075,8424,1
416,4331,2
130,458,2
15,167,4
862,4333,3
6992,6422,3
273,738,5
164,458,1
749,36745,3
265,16795,1
1025,1429,3
126,20684,7
3057,18303,1
6993,2742,1
4128,2029,1
41,52,2
1084,367,1
355,350,2
618,3524,2
338,585,1
631,1184,1
4,475,1
3336,7811,1
11,11259,1
31,3371,1
1075,653,1
11194,24575,10
11,984,3
15,218,1
762,1220,5
978,2431,1
589,1109,1
995,1090,1
417,1095,3
1301,3280,1
683,2671,7
430,276,4
932,4057,1
2288,3064,1
58,520,3
1020,3508,2
2410,8835,4
377,12823,1
506,4097,2
14,307,1
79,609,1
281,398,1
995,1161,1
200,1426,3
1049,162,1
80,66,1
377,8684,6
327,314,7
458,10686,2
984,349,1
506,1269,2
12381,449,3
720,7378,14
1038,510,1
13,368,2
12,458,4
1184,384,4
6676,33490,2
1049,1075,1
2439,16704,2
720,1775,2
1429,632,1
1090,3008,1
868,1518,6
3057,475,14
405,2288,1
512,20429,1
1322,13716,2
199,1244,1
609,1301,4
1003,1181,2
2995,8910,2
630,4053,1
862,4171,3
14,3551,4
1897,46807,1
11,358,5
265,441,3
5225,479,3
58,968,9
252,4326,5
169,3062,8
631,383,5
306,1284,4
4255,800,1
4171,130,2
338,1091,1
3008,349,3
6195,862,5
1050,367,3
237,1020,1
336,2420,10
6195,4083,7
2503,7788,2
8817,1269,2
20,3840,4
337,1078,3
749,5174,1
410,1210,5
126,3207,4
281,1181,4
327,10314,1
2783,11126,2
294,2425,5
498,384,1
801,1390,1
1010,991,1
244,44,1
31,1147,1
31,1003,4
5225,11117,4
132,500,8
1264,2463,3
3725,3690,1
144,4361,1
234,1269,4
1090,468,6
1465,11085,3
413,266,2
2374,10627,1
180,1148,1
1387,27568,1
6574,276,1
58,192,4
13299,2598,1
2441,20057,6
855,1158,2
144,34559,1
24,293,1
2381,37956,1
355,698,1
410,130,5
1627,4102,1
86,585,1
130,4326,28
410,332,6
252,398,2
331,3709,1
1085,10140,4
5,10155,1
641,1181,5
12,22294,1
273,1073,2
338,7055,1
6894,3205,2
192,468,1
800,4084,4
10679,2990,1
1025,10155,4
339,2477,6
25580,1269,2
58,512,2
10331,7179,2
2503,3323,7
410,1104,6
5220,21941,1
1075,26740,1
762,630,1
506,749,10
1158,1147,4
618,862,2
244,415,3
368,506,1
1304,1283,1
410,749,6
7975,11117,3
2698,121,2
11194,25029,22
2671,4616,1
6429,7378,1
1322,450,4
800,355,1
197,941,3
21218,6414,2
289,2969,1
1420,3785,1
410,11831,1
621,5358,3
6574,6692,1
294,610,1
999,10234,2
289,1191,1
398,4331,4
2995,2459,2
664,1071,1
398,144,2
1465,5227,2
932,4785,1
385,1455,1
130,26722,14
5546,377,2
720,683,3
16950,3729,2
2867,666,1
982,35119,1
130,10643,8
800,1386,3
157,968,4
24,7042,1
675,18303,1
9668,520,4
10709,1426,1
697,11117,1
800,4102,8
720,22,2
430,2259,1
610,566,5
6195,1533,1
2457,19637,3
2477,6107,1
244,1423,4
5621,1390,1
403,384,3
2431,1992,1
6992,7614,3
252,56966,2
164,399,5
9010,3315,1
16,26,1
46,861,1
506,3508,5
21218,9007,6
814,239,1
1071,1017,1
19,380,1
148,698,3
1159,161,1
82,618,2
630,1108,1
22752,337,1
114,12452,4
683,1837,4
40,1160,2
634,332,1
72,114,1
289,1148,2
631,968,3
683,2670,2
355,1098,3
40,417,2
197,5545,6
814,797,5
2671,12462,1
931,1010,4
368,3302,4
5225,1321,2
5546,8,1
16795,940,1
3691,5287,2
13,630,2
1387,22041,5
621,1244,8
126,39805,3
3205,833,1
1095,30200,1
2288,1237,1
252,10118,1
415,1095,1
833,740,1
338,210,4
610,385,1
276,1005,1
982,40582,1
367,8877,1
749,4750,1
566,840,1
1091,42109,4
41,94,2
964,3719,3
6195,1104,3
969,1165,2
9267,2977,1
265,192,1
2381,7088,5
8590,15,1
416,408,3
354,3948,1
6182,648,1
383,200,3
126,6894,1
46,3326,1
5545,5225,1
21550,2477,1
1159,1420,1
2282,829,1
148,3684,3
148,1028,9
281,355,4
120,3842,1
1290,1005,1
1387,1105,2
294,252,3
935,2444,1
720,6156,4
430,317,1
1387,4515,4
144,9554,10
405,1074,2
750,169,1
336,2425,3
1322,797,1
862,4103,18
337,1060,1
3592,8563,1
931,1031,1
5,5862,2
197,1322,12
358,475,2
964,3729,3
1159,3161,2
314,456,6
984,1035,2
964,2700,3
232,1186,2
430,5495,1
114,1291,2
162,40,1
148,1039,8
2282,3508,5
52,269,1
377,13726,3
3719,2696,1
862,2331,4
12,3302,1
2425,3323,4
605,4001,1
41,42,3
12,1307,8
2293,15156,31
40,3135,1
2292,1181,1
814,8541,9
234,499,1
1301,5223,1
294,1465,3
11,1078,1
28095,3733,1
2722,3037,1
9802,6414,1
4814,4751,1
498,25449,1
6249,6994,5
2293,2292,3
450,1321,4
355,466,2
12861,377,1
458,5587,2
366,5358,1
1387,4554,4
410,1038,5
21957,33438,2
418,142,2
430,4146,1
1090,1434,5
1075,2457,3
2477,18303,5
1075,6395,1
252,332,11
162,2381,1
1123,1078,2
82,172,1
46,2655,7
506,1390,4
720,7077,1
383,798,2
506,1104,4
797,450,1
410,10484,2
675,2696,1
458,1025,5
2410,5225,1
405,989,3
862,5615,2
23826,17444,1
1075,1230,1
398,4718,3
36,11282,2
150,585,2
1210,1038,1
1322,13299,11
46,800,3
332,19169,1
162,4718,1
583,762,1
1433,1081,1
749,4084,1
6767,2448,1
720,16704,1
331,5358,10
36,379,1
152,2323,1
18,762,1
172,3508,1
720,3345,6
276,19,4
44,76,1
415,199,1
1003,1148,4
419,4424,2
1025,993,1
543,603,1
3057,28643,3
12,1408,3
918,25634,1
1050,1533,1
273,826,4
86,72,2
8963,2740,5
800,4033,1
800,4333,2
413,10131,1
631,1132,4
234,642,5
130,4083,19
11,1198,1
415,10838,1
114,1512,1
6249,9007,3
2698,14589,2
114,12380,3
169,26973,1
12,3037,1
377,6380,7
589,5743,1
419,11083,4
405,1237,4
1049,46,1
409,504,2
12,336,1
931,1123,5
419,605,1
10484,5595,1
609,1075,3
506,2790,4
58,195,1
150,367,1
41,1022,1
862,22302,3
2362,599,2
1159,312,1
128,2984,1
932,2741,2
697,135,1
1039,11141,2
4171,19164,1
5,12,3
2410,1124,1
1085,7046,2
157,566,2
131,379,2
472,1533,1
506,4102,6
524,6646,1
1049,171,4
244,1421,1
8817,317,1
826,337,1
4083,1627,1
800,1387,5
1084,12605,1
289,1110,2
331,2288,1
6574,4083,6
897,2457,1
416,1408,1
566,1749,2
232,379,1
458,33734,3
6195,408,2
33,455,1
114,825,6
941,697,3
512,349,8
1049,366,4
892,12005,1
1032,698,1
3709,169,1
2984,5571,5
797,892,2
595,17131,1
409,121,1
358,1060,1
1038,221,1
5,408,4
1082,667,4
141,1766,1
46,26789,4
1038,1390,2
814,6377,21
964,1083,9
714,669,1
232,1180,2
941,2311,4
6676,18945,1
237,1087,1
2381,14933,7
314,13390,1
820,10484,1
21218,6996,9
800,1104,1
8970,408,1
5,3729,1
932,11121,2
2503,6141,1
150,171,2
232,2700,5
410,16795,27
327,918,1
294,830,2
2251,4097,1
368,1301,1
968,1111,2
11127,11125,2
15,50,1
862,416,2
11127,40426,1
355,3008,3
985,677,3
128,8701,1
4083,3522,1
20,765,1
2288,164,3
5546,6377,5
814,1322,1
11,897,1
350,603,1
150,331,3
5,3037,4
931,1211,1
1387,2254,1
605,2079,1
234,132,6
202,467,1
11032,2566,1
3691,2374,1
289,1181,3
683,3706,3
358,3837,1
5268,12439,1
79,82,2
16795,11422,1
294,7056,1
1321,6163,1
2381,152,3
197,697,7
969,7055,1
289,2150,1
163,467,1
1184,58,1
1429,9816,3
964,1053,1
873,379,1
157,8172,1
144,327,5
3345,8075,1
1038,18950,2
31,355,5
631,399,2
33,79,1
641,417,1
985,1123,1
2288,3054,1
2439,865,1
1038,46,4
255,2742,1
336,2503,3
46,2921,4
1627,2722,1
128,2680,8
1005,829,1
6676,3984,2
244,1564,1
1467,44006,1
416,26789,2
2598,6464,1
631,86,3
170,2444,4
6418,169,1
252,1386,5
2311,6163,2
1184,520,3
1041,1423,1
409,65,2
475,709,1
419,11282,1
130,430,1
5111,5405,1
235,1455,3
379,337,4
2439,12054,1
762,931,1
1627,3522,3
862,2239,14
418,2282,1
336,11085,10
157,28643,7
762,1181,2
1210,1429,1
276,4255,2
355,1027,4
18,434,1
150,366,2
244,984,2
855,3911,1
12,19,7
21218,16247,3
12,1210,7
979,7118,1
130,252,1
410,750,1
46,1253,2
669,9007,1
1025,24898,2
641,1020,1
2425,976,1
200,7831,1
368,931,1
1010,1211,1
336,1041,1
6574,1429,5
1075,13499,3
124,681,1
7975,36757,2
27,506,2
306,1268,2
862,4554,8
1082,1053,1
918,12109,3
3336,3323,1
162,3057,3
1038,2655,5
814,715,2
60,71,1
941,13299,2
5546,1321,4
458,416,7
398,2155,1
1506,2457,1
6195,1103,4
42,3,1
826,2977,1
5,27,1
6676,37782,15
1506,1267,1
13,1075,5
1420,1423,3
964,2925,1
6321,419,1
855,21688,1
2477,232,1
399,1219,1
46,4750,4
9249,533,1
762,1194,2
337,349,1
33,698,1
200,566,1
130,4541,2
631,79,1
1084,5648,2
2441,4585,11
631,1035,5
543,1060,2
11741,6992,1
2293,6894,1
897,12321,1
40,1421,2
41,399,1
383,642,3
5358,2990,1
820,8690,11
1090,235,5
290,595,2
232,3719,3
130,4114,5
2292,6630,2
6195,416,4
968,5026,4
683,354,1
2598,18858,7
595,2067,1
1627,416,1
338,1041,1
610,133,1
2282,524,1
11282,45269,1
2921,6692,1
1301,2029,1
10330,3336,4
16704,2698,1
989,4287,1
1050,2867,7
897,1108,3
589,2504,4
2374,1124,1
9641,11194,4
3345,6144,2
8294,982,1
6992,1301,1
6541,697,1
331,2553,1
2424,3274,1
189,12,1
2741,3725,1
2282,1322,2
2420,6912,2
683,595,1
697,1897,4
410,430,6
1073,995,1
1386,2239,2
862,4361,4
667,2969,1
148,3696,3
244,61,2
1506,2425,1
294,714,4
1429,1390,1
1386,1105,6
3302,630,1
1083,1124,4
1020,1123,3
252,1415,1
294,21829,1
3336,3345,1
1267,845,1
338,339,9
130,27525,3
995,244,2
3392,8758,1
2783,3592,1
1005,5585,2
467,1455,1
164,281,1
2984,5219,1
37024,266,1
512,337,2
3234,128,2
420,21173,2
2420,4750,1
379,991,4
10688,12049,1
1244,42039,1
3368,366,5
506,408,4
8970,2394,2
46,9826,2
9251,1096,4
814,8146,2
142,630,1
720,221,4
3060,35477,1
65,524,1
1387,332,2
6414,3650,2
599,12630,9
36,1506,1
22597,2477,1
3205,6894,5
46,368,2
868,2463,3
8963,9007,7
148,1181,1
336,6987,6
383,281,1
1132,6954,1
5886,120,1
47,3706,1
289,1150,2
599,10139,1
1091,9073,1
683,1075,1
3345,1465,1
337,1045,3
410,4255,3
410,11376,1
46,4554,6
418,29,1
1184,164,1
33167,5220,1
7975,8685,1
1091,3391,5
2425,7788,2
162,1175,4
3060,3062,5
979,20698,1
1429,27525,5
12,1005,3
985,1220,5
314,23129,2
941,7087,2
114,126,10
999,25029,1
3060,7646,3
5,221,1
5544,697,1
12,862,3
273,1158,3
5662,134,1
1465,4750,4
506,2721,4
4064,524,1
631,5,6
1429,9690,2
379,2964,2
1531,993,2
405,12335,1
3205,19771,1
190,3508,2
18234,204,7
11,1237,4
10331,1085,2
58,234,1
2381,37975,9
985,22,3
1075,150,1
5225,1562,1
252,2581,4
3709,940,1
39,293,4
2727,354,1
1322,13726,3
430,5514,1
1038,22045,4
130,1005,6
150,1050,1
2944,833,1
358,1035,1
29,379,1
1075,2431,7
162,720,1
800,862,4
405,720,1
148,2814,5
409,122,2
164,677,4
984,2977,1
130,7197,3
1390,4103,3
232,585,1
130,43309,1
2425,6603,1
409,935,2
3008,1089,1
130,1160,1
114,1506,4
631,1049,2
152,6,2
430,1245,3
3709,237,2
235,1228,2
985,1132,3
1032,3717,2
130,23653,2
6574,1025,1
506,1531,1
1091,6320,2
409,102,1
1041,1290,1
3060,553,8
720,1436,2
964,1186,2
458,6368,1
36,4603,1
2431,11085,1
169,826,1
15,38,1
2995,10140,4
2227,18299,1
368,648,3
252,5,6
2598,13299,8
1061,5,2
232,2696,10
506,1038,6
995,355,3
499,1426,2
2566,12266,2
164,1302,1
1627,2331,4
458,4554,2
512,466,4
1301,4297,5
3302,134,1
614,419,1
192,235,1
5,2331,8
868,12374,1
162,1397,1
409,1148,1
1104,4082,1
941,892,2
714,1084,2
6195,46,1
1005,22203,1
2698,3729,2
1416,3772,1
498,2778,1
2425,1465,1
1274,157,1
62,1321,6
1038,862,2
148,358,4
11,990,2
985,379,1
2477,11000,1
20,833,2
58,28643,4
46,1103,5
31,1078,1
2969,11273,1
762,1089,3
715,6028,1
410,1386,3
1390,265,1
12438,16594,3
1159,2444,1
3709,609,1
430,4494,1
1104,4254,1
697,11116,2
82,3205,2
814,6379,4
6432,6994,1
6195,506,2
1085,7084,1
1025,2250,5
506,993,1
58,3508,5
144,223,5
289,1434,1
28095,6407,1
499,1434,1
1075,366,2
512,1028,2
42,1162,1
294,2431,5
720,4750,11
2696,4561,1
148,972,7
697,197,2
130,27613,1
995,7042,1
232,2698,1
982,6504,1
244,1106,1
1025,1005,2
1083,6110,1
1020,990,5
273,1081,3
897,7971,1
368,681,2
7056,1436,2
31,1110,3
1386,8304,1
1091,3899,3
131,221,1
126,12374,3
467,798,1
430,6692,1
79,65,4
941,1736,2
1005,19164,4
1429,4553,1
1301,1075,1
3057,354,4
1027,22,1
932,336,2
610,8023,1
2439,11121,1
331,2672,1
44,105,1
409,17444,3
128,840,1
289,1089,4
2441,455,1
506,1385,6
1032,1302,2
332,4333,3
2425,8424,3
683,441,1
985,467,3
4083,327,1
800,430,1
46,6574,3
1158,595,2
1082,7042,2
162,1416,1
641,289,2
10331,2425,2
7769,8835,1
29,2553,1
114,1775,1
2672,7646,1
897,2296,4
