source,target,Weight
4297,7378,6
1005,410,6
475,708,6
404,506,6
2375,114,6
6767,3709,6
1876,1091,6
4750,336,6
197,941,6
2921,46,6
918,2362,6
4482,339,6
6678,169,6
276,1025,6
7088,820,6
458,12,6
467,18216,6
667,244,6
1321,197,6
332,862,6
409,2277,6
6676,37782,6
6163,197,6
29805,10314,6
2598,797,6
19,862,6
1435,1090,6
1005,130,6
4554,5,6
3327,720,6
12,410,6
3037,410,6
266,935,6
8827,2995,6
419,485,6
2700,121,6
7975,62,6
265,441,6
413,503,6
642,58,6
2995,8910,6
1253,749,6
122,170,6
1072,985,6
2598,377,6
1210,1038,6
1050,13,6
410,506,6
1322,62,6
2251,46,6
1111,157,6
12,252,6
1158,244,6
13017,2740,6
714,418,6
6,524,6
918,11194,6
12383,524,6
223,419,6
5587,800,6
244,1158,6
2977,157,6
800,4541,6
447,999,6
980,683,6
399,405,6
918,11083,6
980,169,6
197,1322,6
749,1038,6
36745,749,6
4103,1390,6
2598,697,6
4083,46,6
1010,631,6
601,2282,6
4,15,6
833,141,6
1436,1075,6
307,2394,6
3524,273,6
144,419,6
132,610,6
5621,862,6
358,379,6
3522,430,6
1455,234,6
306,610,6
354,157,6
447,918,6
3054,984,6
6380,377,6
1284,202,6
475,2282,6
1148,931,6
3062,265,6
11194,11083,6
122,2394,6
2362,10139,6
3728,172,6
200,133,6
306,133,6
235,1455,6
4718,800,6
5572,265,6
2250,5,6
416,5,6
332,458,6
1073,11,6
24898,46,6
1088,164,6
294,1075,6
37963,6894,6
11401,314,6
1766,845,6
4750,1465,6
1103,430,6
2598,197,6
21941,3060,6
2337,999,6
704,800,6
1071,29,6
266,170,6
5621,506,6
332,398,6
34096,314,6
991,148,6
839,430,6
377,62,6
6144,1075,6
1085,336,6
419,5107,6
11117,941,6
327,419,6
1385,46,6
441,2441,6
21586,1091,6
29228,12765,6
132,1090,6
1408,46,6
12,1387,6
16268,223,6
1245,3057,6
524,141,6
384,1184,6
1060,11,6
4083,5,6
22,148,6
4146,46,6
715,2598,6
46,1038,6
1283,306,6
377,941,6
5572,2441,6
172,3146,6
3592,338,6
12109,5107,6
1992,1465,6
11083,999,6
276,862,6
29228,2282,6
2740,338,6
2655,800,6
332,506,6
2921,862,6
603,11,6
22,641,6
122,3551,6
2671,683,6
306,1283,6
6380,197,6
9642,327,6
6987,336,6
467,234,6
800,506,6
499,9250,6
13716,2311,6
3037,800,6
6996,21218,6
7118,2503,6
223,144,6
327,5113,6
1284,306,6
1386,46,6
306,1284,6
252,506,6
202,383,6
3323,2995,6
349,512,6
458,410,6
10483,15273,6
1071,985,6
2696,232,6
6600,1301,6
15,24,6
4255,506,6
27568,130,6
44796,11194,6
4104,130,6
5219,2441,6
506,6574,6
10140,2990,6
2431,294,6
9816,800,6
5571,2984,6
20658,2566,6
10140,4814,6
1088,355,6
1228,403,5
3345,2425,5
653,265,5
2079,1091,5
935,11609,5
4083,430,5
479,1322,5
148,358,5
2239,130,5
6986,1085,5
294,1049,5
3522,506,5
19,1038,5
2944,820,5
197,715,5
800,46,5
630,897,5
252,12,5
41,15,5
11278,918,5
144,9554,5
720,7378,5
3057,475,5
1123,641,5
458,506,5
2454,985,5
19058,941,5
169,4011,5
11116,1321,5
235,403,5
7975,5546,5
2639,720,5
2251,410,5
294,131,5
276,506,5
2740,6414,5
820,2292,5
2727,475,5
1191,2288,5
814,197,5
4602,1091,5
290,273,5
897,294,5
9804,354,5
2581,252,5
413,266,5
1025,130,5
1283,202,5
132,1228,5
1103,398,5
6380,62,5
6894,3205,5
2454,405,5
1103,46,5
506,252,5
3057,720,5
1408,800,5
10138,918,5
1147,162,5
1766,449,5
306,1304,5
2296,331,5
26789,862,5
2740,660,5
2921,410,5
441,553,5
2722,130,5
1267,825,5
506,410,5
1199,172,5
715,13299,5
892,5546,5
8685,5544,5
1103,1038,5
4515,1387,5
4294,2457,5
12266,2566,5
124,762,5
1245,656,5
7169,130,5
24,15,5
506,458,5
155,2277,5
130,6574,5
3551,14,5
12388,2944,5
1304,1435,5
2441,605,5
4467,856,5
2227,16243,5
1003,281,5
1159,162,5
17444,122,5
1074,31,5
6692,410,5
503,413,5
4333,46,5
46,1025,5
162,417,5
252,410,5
13,3709,5
1304,317,5
703,631,5
164,985,5
18858,2598,5
11688,20,5
3037,252,5
377,13726,5
1204,141,5
5225,11115,5
825,114,5
152,2293,5
1103,12,5
1387,12,5
1047,862,5
3064,337,5
595,417,5
3508,2282,5
30347,223,5
2995,10331,5
46,416,5
1322,8541,5
200,234,5
2566,144,5
3892,383,5
1103,416,5
985,289,5
610,202,5
6994,6992,5
327,447,5
17444,14,5
1220,762,5
4864,2457,5
1020,984,5
468,610,5
6087,419,5
416,458,5
990,1020,5
1408,458,5
266,409,5
358,148,5
27568,749,5
609,720,5
377,8684,5
130,19,5
290,1158,5
839,130,5
44138,120,5
800,410,5
1123,148,5
1390,9826,5
1386,800,5
800,5,5
468,306,5
332,416,5
506,130,5
1181,164,5
122,17444,5
2655,862,5
669,683,5
1520,999,5
19083,377,5
19744,10674,5
2566,20658,5
380,862,5
180,148,5
995,583,5
2323,141,5
1210,12,5
7179,2995,5
9583,223,5
918,23097,5
1104,252,5
408,862,5
2969,1158,5
60,16,5
1047,800,5
197,814,5
223,327,5
4153,130,5
332,46,5
17300,1465,5
11675,141,5
2,41,5
266,4319,5
3709,418,5
485,999,5
2250,749,5
354,3057,5
5174,1429,5
180,31,5
204,354,5
3709,13,5
4424,144,5
4467,503,5
20655,144,5
339,10690,5
46,800,5
3037,506,5
450,1322,5
4553,800,5
2330,820,5
18303,2477,5
266,771,5
683,605,5
2722,862,5
520,157,5
3795,5545,5
2282,601,5
289,985,5
152,449,5
12,130,5
1049,131,5
4083,1038,5
2783,660,5
820,114,5
1220,985,5
449,1267,5
5227,2457,5
3205,449,5
2671,1091,5
332,410,5
232,932,5
2639,294,5
306,234,5
30208,3349,5
371,281,5
3688,1071,5
40181,449,5
3060,553,5
4103,800,5
3057,354,5
1098,164,5
1465,17300,5
410,2655,5
339,338,5
3898,58,5
135,941,5
2430,2521,5
10140,1085,5
11194,44796,5
7975,5225,5
1075,294,5
48,60,5
4424,447,5
520,164,5
62,892,5
332,1038,5
2990,336,5
749,6195,5
38290,800,5
1085,10949,5
5227,294,5
419,552,5
398,380,5
21474,2921,5
61,294,5
6461,3060,5
11117,814,5
368,131,5
252,2655,5
506,2655,5
892,5544,5
1389,499,5
2990,6156,5
130,12,5
10314,999,5
897,1049,5
3205,36,5
3,15,5
1244,621,5
26789,5,5
749,46,5
4326,506,5
2374,2696,5
2457,10330,5
524,36,5
8827,2424,5
11194,24575,5
1435,317,5
22559,11194,5
2783,2700,5
601,58,5
11337,130,5
8817,202,5
1010,931,5
19164,862,5
4102,410,5
5743,868,5
16795,1010,5
5225,197,5
4085,332,5
3008,31,5
820,36,5
12,458,5
403,383,5
172,1184,5
897,13,5
1159,40,5
6692,12,5
14888,1038,5
450,941,5
11038,999,5
982,976,5
337,11,5
19257,144,5
2431,1075,5
12378,868,5
4271,12,5
29,281,5
2921,458,5
3207,820,5
845,114,5
797,697,5
3008,985,5
4482,6414,5
1089,641,5
2455,512,5
11194,12109,5
740,820,5
221,720,5
1181,641,5
1512,449,5
2776,918,5
6767,714,5
1426,192,5
607,506,5
6994,6249,5
366,13,5
599,2362,5
234,467,5
892,197,5
13744,1091,5
48,15,5
2984,169,5
1210,430,5
1105,252,5
14,17444,5
1378,14,5
6087,10668,5
2921,252,5
479,2311,5
4750,1075,5
2330,2944,5
2977,354,5
1388,46,5
5543,130,5
991,631,5
37975,2381,5
839,416,5
989,631,5
11103,11194,5
11085,1085,5
380,130,5
22045,410,5
2990,294,5
2655,458,5
3323,2425,5
24420,1533,5
1075,2425,5
19,410,5
24898,862,5
2421,2420,5
4554,130,5
1111,9010,5
11194,144,5
10005,982,4
200,642,4
3990,265,4
3345,1075,4
19164,252,4
820,589,4
350,289,4
1186,5268,4
10668,6087,4
2696,932,4
39,3,4
244,1147,4
2375,3205,4
1103,800,4
430,749,4
8817,1268,4
506,749,4
1386,398,4
162,1159,4
989,1032,4
22045,862,4
81,15,4
1436,2503,4
410,1038,4
7087,197,4
2990,1075,4
2722,416,4
10409,169,4
720,1075,4
969,273,4
2698,964,4
366,418,4
450,197,4
2655,12,4
33,27,4
46,762,4
22045,1038,4
7918,157,4
339,6249,4
384,403,4
2995,720,4
252,13562,4
605,1091,4
2439,932,4
22197,506,4
641,1089,4
252,130,4
27525,862,4
677,873,4
53,683,4
4083,416,4
2374,232,4
6890,126,4
800,6195,4
235,234,4
3008,289,4
607,800,4
1436,2457,4
605,169,4
479,697,4
10301,2783,4
720,2425,4
327,314,4
7971,410,4
46,12,4
80,533,4
2995,1075,4
2292,114,4
237,13,4
856,409,4
605,683,4
9007,660,4
11116,1322,4
148,1039,4
3592,6994,4
3899,1091,4
1408,1038,4
42109,1091,4
29228,429,4
833,1267,4
2672,2441,4
1307,430,4
28956,683,4
5026,475,4
3302,368,4
130,1025,4
6996,2477,4
5572,128,4
1089,289,4
1387,800,4
681,12405,4
416,410,4
12302,339,4
4031,6195,4
1039,985,4
6377,5546,4
46,5,4
2423,1085,4
12,332,4
416,2919,4
1147,40,4
1180,338,4
410,6195,4
385,192,4
9007,339,4
5587,252,4
38,41,4
170,266,4
14,409,4
337,984,4
417,162,4
21957,683,4
4361,458,4
1181,29,4
1148,148,4
170,2364,4
1025,862,4
4603,2671,4
350,985,4
46,1390,4
1090,724,4
1823,447,4
1020,989,4
976,982,4
1045,405,4
410,749,4
3060,1091,4
6414,660,4
720,2420,4
5587,506,4
244,762,4
1175,826,4
276,458,4
27525,46,4
20923,12438,4
8684,377,4
172,3508,4
430,22045,4
2420,10331,4
1005,12,4
223,12266,4
1038,5,4
1198,405,4
2805,631,4
6678,683,4
221,660,4
2722,1038,4
779,62,4
4554,1387,4
1112,2288,4
19,458,4
2293,868,4
13,294,4
4718,5,4
1104,410,4
2454,29,4
1005,862,4
533,27,4
2867,1049,4
724,1268,4
10155,130,4
1041,162,4
468,200,4
332,430,4
1078,164,4
7378,1075,4
800,1390,4
1038,410,4
1455,200,4
144,999,4
8970,130,4
48,41,4
1267,36,4
40,1420,4
383,132,4
2444,935,4
1082,162,4
24773,605,4
128,2441,4
1071,631,4
4553,398,4
11194,2362,4
350,543,4
982,25243,4
2737,232,4
11194,485,4
3522,12,4
121,232,4
27,4,4
8738,5,4
44,82,4
2330,126,4
642,234,4
4718,398,4
1050,2867,4
1426,1269,4
798,1268,4
1186,932,4
2331,862,4
2394,4441,4
4603,683,4
9715,132,4
4,60,4
11,337,4
868,825,4
715,11116,4
4319,935,4
683,2671,4
3840,20,4
10044,10131,4
1198,931,4
4750,2457,4
2639,336,4
6105,157,4
10643,1627,4
1390,46,4
552,327,4
22045,130,4
458,416,4
27563,1387,4
839,398,4
5585,1005,4
868,1506,4
6987,2995,4
4084,862,4
