source,target,Weight
31,466,0.262
12574,410,0.456
1184,354,0
130,1387,1.2944
209,418,1.938
2311,6163,0
252,430,2.474
972,2288,0
2420,25242,0
845,2293,0
7918,697,0
4603,37755,0
3057,498,0
653,12176,0
1022,714,0
985,1132,0.463
398,458,0
7185,666,0
1011,379,0.342
1003,11,0
524,449,0.742
114,15541,0
1627,618,0
10643,1025,0.000057
3205,449,1.448
932,697,0.0798
798,6028,0
36999,4603,0
1044,1010,0
892,5546,0
1301,1304,0
58,669,0
10688,1083,0.057
1390,9826,0
162,417,1.425
3348,1085,0
8031,15,0
3308,1091,0
2364,170,0
6992,4482,0
931,370,0
6996,35394,0
385,798,0
3336,2639,0
148,41,2.508
9,47,0
2711,2783,0
2439,1083,0
8970,6574,0
605,42903,0
2431,26743,0
714,6195,1.573
2463,449,0
1210,276,0
833,3837,0
2300,1091,0.228
4641,918,0
452,410,0.228
2331,46,0
2424,1301,0
839,506,2.588
385,1435,0
17444,2394,0
3302,6414,0
10348,1387,0
3205,12378,0
447,9095,0
543,2454,0
6195,4103,0
4467,7443,0
5,4541,0
630,131,0
682,1244,0
4103,5,0
4128,2410,0
10468,10690,0
133,798,0
162,595,0
24078,2783,0
2726,3062,0
3342,2381,0
715,18957,0
2867,1532,0
12363,2457,0
11,281,9.457
941,968,0
1321,6163,0
9068,2282,0.0342
6071,223,0
5546,1322,0.0274
10,107,0
3892,383,0
1766,449,0
3508,2068,0
19,1103,0
2436,29,0
468,595,0
47,455,0.171
252,410,0
60,533,1.0488
170,14,0.0257
2977,503,0
1269,317,0.2451
814,28596,0
62,410,0.342
1083,10688,0
2703,2696,0
8579,1627,0
10484,13,0
22219,4482,0
468,643,0
38,42,0.684
14909,130,0
4102,862,0
289,703,0
1426,192,0.0262
3368,648,0.114
3391,8758,0
996,2,0
11278,918,0
9251,3008,0.0228
1391,1837,0
44,244,0
11116,2311,0
1003,899,0
12109,5107,0
338,2696,0
8818,2639,0
11753,1083,0
200,724,0
1511,833,0
164,1184,0
208,3062,0
3368,7077,0
1429,964,0
162,1147,0
2741,4128,0.0046
338,77,0
202,383,2.109
172,7185,0
931,148,3.956
42,8023,0
6692,410,0.285
798,1304,0
873,379,0
337,2262,0
2251,148,0
