source,target,Weight
599,447,0.013904442
605,1180,0
83,266,0
7378,10331,0
17,3508,0
5358,366,0.02970297
1162,1114,1.785714286
3706,1091,0
26722,130,0
2995,27832,0
2251,430,1.207516993
3714,11127,0.015204678
1084,16795,0.547201337
13365,336,0.02970297
281,405,3.736064908
2964,641,0
164,762,0
11137,130,0.049504951
169,21957,0
130,4061,0
618,31,0
583,189,0
46,1038,3.012313724
2737,2698,0.039473684
172,85,0
6087,599,0
29109,6996,0
1418,337,1.001169591
1060,148,0
631,289,2.254653558
27525,1429,0
2477,10694,0
4628,20,0
583,2420,0.164589104
5544,941,0.011395442
618,273,0
681,2698,0.746434759
979,4294,0
265,862,0
44,122,0
367,162,0
750,1164,0.227908837
999,22786,0
11083,485,0
130,46157,0
33783,2671,0
2795,289,0.01505848
128,2441,0.240193626
2462,631,2.339181287
128,7971,0
630,12331,0
4947,3349,0
1038,276,0.239981141
800,1025,0.512820513
1301,7098,0
144,365,0
918,7690,0
1095,3524,0
2783,2227,0
2462,2698,0.065217391
17444,935,0
642,12100,0
8373,6195,0
60,33,0
33,18,0.227908837
868,833,0
466,281,0
5225,197,0.207792208
713,8835,0
873,1010,0
6678,683,0
968,8554,0
316,1161,0
11083,447,0
72,170,0.12534986
1095,1147,0
524,272,0
189,368,0
2968,244,0.550748122
4083,458,0
339,16247,0
399,458,0
2250,5,0
1416,415,0
4271,408,0
62,892,0.002252252
762,1071,1.575344071
36,845,0
12939,820,0
204,2282,0.341863255
44063,126,0
862,1408,0
467,610,0.768588137
11,596,0
23162,21957,0
1025,1387,0
65,5544,0
3182,982,0
5225,13392,0
141,237,0.322580645
779,13726,0
1045,355,0
2067,273,0
984,5870,0
1387,130,2.858342665
3268,1085,0
1467,20,0
1304,271,0
2457,26740,0.024474023
35415,1091,0
47,7646,0
1091,1146,0
60949,1091,0
999,1154,0
18,38,0.067781155
1049,3709,1.893072474
447,1242,0
614,46,2.338000426
6377,18980,0
1245,1411,0.035714286
14888,506,0.013042475
6638,244,0
458,496,0
79,4795,0.044554455
126,2375,0.00923361
148,289,4.596681932
8816,355,0
28095,281,0.190476191
537,714,0
377,11116,0
41,3057,0
48,60,0.114452799
3396,2726,0
1465,2990,0
6377,814,0
150,714,0.307392413
169,7185,0
1693,1264,0
3719,3691,0.223684211
986,833,0
19376,599,0
36,17209,0.189083821
1158,417,0.657894737
1293,2282,0.238095238
294,1301,0
1417,1184,0
281,1034,0
164,985,4.594820384
830,10,0.054347826
8178,1159,0
1098,355,0
141,10484,0.048948046
9855,498,0.043464517
1234,458,0
2727,172,0
276,398,0.742724373
221,86,1.282051282
5572,4603,0
12,4544,0
8680,1071,0
553,3062,0
16837,2420,0.09009009
223,12266,0
26,167,0.280093799
4333,332,0
5107,20658,0
1766,845,0.058064516
1082,354,0
130,1385,0
1429,5,0.533333333
155,2277,0
331,418,2.112818653
142,1532,0
317,1268,0
3691,5268,0.344187906
935,14,0
1025,458,1.237819978
800,1390,2.615215721
2598,2311,0
33824,10314,0
5225,11117,0
2672,6418,0
1014,447,0
3062,28956,0
932,232,1.125412541
3613,29,0
683,38,0.011904762
122,409,1.26586264
648,13243,0
1826,720,0.727245464
200,13509,0
537,244,0.61185058
504,13,0
133,200,0.027027027
3325,3336,0
232,2741,0.0032418
1897,2311,0
4083,130,0.099009901
294,583,2.857142857
41746,3325,0
1533,26007,0
11972,2672,0
281,750,0
609,589,0
200,3057,0
120,2323,0
979,2420,0
4553,252,0
2425,1506,0
720,631,18.05148455
8512,601,0
3426,80,0.38961039
40,720,0
265,1184,0.328947368
8835,10727,0
9168,24,0
20,524,0.326086957
10314,999,0
130,1627,0
312,14171,0
4093,1387,0.139534884
22294,839,0
829,144,0
3508,5771,0
2292,2293,0
16247,9007,0
1043,232,0
4128,265,0.005905854
845,36,0
419,144,0.171617162
1267,141,0.932653416
986,399,0
3725,5268,0.131578947
667,1159,0
5,45604,0
18487,1159,0.288550323
683,1084,0
1083,964,0.450450451
408,458,0
116,3551,0
15,1020,0
410,6600,2.042477805
39,16,3.515322544
968,4959,0
11194,419,1.452083288
1199,1465,0
1090,610,5.530763751
410,430,4.722336067
157,540,0.045045045
150,430,0.666666667
595,1162,0.09009009
2374,6189,0
10484,141,2.092415869
595,1423,0.341863255
8,6996,0
3062,2441,0.008354219
1028,1123,0.749791145
2239,416,0
58,2783,0
2944,36,0.873460246
524,6630,0
3385,1091,0.161027569
22559,999,0
244,7055,0
14,2394,0
6753,4441,0
66,72,0
2394,316,0.013594562
6994,12412,0
1083,2693,0
3592,10694,0.002146323
4750,4294,0
2783,6994,0
162,11,4.179197995
190,1385,0
14847,862,0
11749,4128,0
276,4558,0
703,289,0
416,1005,0.52631579
1876,6676,0
2700,2696,0.02962963
2639,336,0.25974026
28956,5174,0
1520,144,0
472,811,0
18,1381,0
79,15,2.380952381
9007,8698,0
120,6890,0
450,1322,0
281,398,0.496602505
16795,7185,0
2566,878,0
1386,1415,0
3999,68073,0
132,234,0
969,618,0.380952381
164,337,2.746982314
209,1049,3.542397661
8835,2374,0
46,458,2.609987268
3325,1465,0
6890,868,0
47,829,0
630,16795,0
1091,265,1.340068624
3911,1158,0
2362,21459,0.065826961
1047,5,0
22275,6195,0
172,475,0.068376068
46,762,6.307360097
4326,130,0
254,150,0
316,11609,0
234,3205,0.077248677
472,2296,0
29228,10331,0
4549,607,0
288,1071,0.632778528
273,7042,0
331,1533,0
180,354,0
6,868,0.117426901
13473,3216,0
2035,553,0.034186325
1837,683,0
839,458,0
144,11023,0
621,236,0
1083,12068,0
2227,8838,0
1064,144,0
2330,36,0
1071,337,0
779,377,0
6195,862,0.036711035
8344,583,0
1269,384,0
3349,2639,0
22,281,0
1210,408,0.131578947
14933,2381,0
1411,704,0
3336,1075,0
2464,631,1.094402673
14977,331,0
1304,317,0.357142857
122,3521,0
800,398,3.953216374
8579,46,0
11831,237,0.095238095
1119,169,0
12823,697,0
899,2990,0
430,940,0
172,2977,0
506,1010,1.238095238
798,1269,0.055555556
314,15893,0
5358,331,0.047619048
738,31,0.106666667
1090,403,0
9851,2292,0
3368,4673,0
1020,969,0.085470085
1302,873,0
2696,2700,0.742574257
932,171,0
2598,5225,0
1268,1270,0
566,157,0
4774,16795,0.223271791
6156,2990,0
6993,12518,0
10957,204,0
419,918,0
1220,289,0
1191,1123,0
142,131,5.263157895
3687,12427,0
1049,614,0.013513514
379,1039,0
144,447,0.29787234
4594,2984,0
306,239,0.063829787
3725,4000,0.036711035
1180,14589,0
506,931,1.328805886
1244,683,0
1091,10693,0
237,273,0.135135135
5595,2463,0
237,1532,0
1162,1421,0.026723786
19744,10674,0
11194,11023,0
24,23,0.022790884
142,897,2.856420627
2990,6156,0
1467,6890,0
289,429,0
4750,11470,0
1532,410,0.404068682
3057,273,0
520,9258,0
940,2457,0
12321,1050,0
995,11282,0.045045045
2698,964,7.802942888
5707,336,0
12381,449,0
566,8427,0
142,128,0
2293,11675,0
307,128,0
2441,2079,0
3522,252,0
1158,12331,0
14903,820,0
195,2282,1.213450292
543,631,0
413,503,0
377,1897,0
6600,2990,0
10484,2531,0
114,3709,0
3524,583,0
19771,924,0
371,29228,0
5545,697,0
29294,1085,0
3205,2944,0
2425,3345,0
15651,475,0
3327,7788,0
566,5026,0
2503,3725,0
1506,2944,0
252,4103,0
1095,415,0
2921,430,0.148148148
2410,2439,0.632715745
347,619,0
618,631,1.445197151
2444,2394,0
6227,409,0
1390,3522,0
5107,7445,0
39,26,0.067567568
5662,940,0
141,2323,0.595238095
47,128,0
1162,1160,0
2,42,0
82,312,0
447,433,0
46,122,0.059210526
2977,520,0
6,740,0
2457,336,0
467,3892,0
9415,130,0
2497,940,0
9961,653,0
1123,931,0
826,273,4.914238551
2424,294,0
845,10484,0
3216,825,0
2577,641,0
2464,1533,0.018355517
416,458,0.066666667
5287,2703,0
2079,605,0
14029,266,0
410,4172,0
354,601,0
503,11300,0
10483,820,0
6992,126,0
11698,2079,0
22057,130,0
6025,447,0
2331,506,0
4,540,0
524,924,0
8174,862,0.595238095
4750,128,0
1385,862,0.11627907
596,167,0.142857143
8515,31,0
3327,45191,0
2439,3719,0.059325946
5225,6599,0
982,294,0.227908837
294,150,2.040510128
5358,16795,0
355,1078,0
39,33,4.024611296
2740,2741,0
281,714,0
8023,589,0
28643,354,0
7804,2293,0.045045045
618,969,0
4554,416,0
468,723,0
2425,9668,0
2598,18858,0
338,14,0
2292,128,0
33,873,0
2374,232,0.363083725
5111,9074,0
232,221,1.19047619
6890,1508,0
4153,2921,0
180,192,0
48,15,0.609602196
6,1283,0
868,1518,0
533,20,0.44924812
697,7975,0
9010,234,0
27,44,0.065789474
46,1429,0
4602,4603,0
503,2474,0
62,1321,0
2784,416,0.047619048
614,13,0
1075,20,0
11688,449,0
398,276,0
18642,130,0
148,7831,0
21957,5220,0
134,897,0
6894,144,0
6025,3508,0
845,2375,0
2293,2463,0
1433,5689,0
421,4128,0
1100,1184,0.286131997
892,62,0.026595745
1627,5,0
4467,503,0.011904762
3508,9668,0
2995,11107,0
2457,13,0
377,31,0.903225807
2425,720,0.063829787
1322,589,0
447,1022,0
2776,2409,0
2662,8031,0
524,114,2.957710456
2984,265,0.131578947
8699,6418,0
540,197,0.047507382
337,1071,4.252853411
159,281,0.112612613
380,398,0.485380117
377,13726,0
4331,800,0
169,605,0
1148,409,0
238,419,0.059259259
2292,3207,0
621,2448,0
65,10,0.596329889
2180,1201,0
3151,204,0
3057,58,1.103768017
1420,2531,0
112,2323,0.023809524
126,141,0
1387,410,0.418196654
653,9073,0
18,206,0.155844156
2477,13329,0
1158,583,2.885005066
605,3706,0
3008,31,0.405405405
339,499,0
199,10690,0
36,2323,0
124,985,0
714,10330,0
1047,506,0
3216,2750,0
36,2293,0.186666667
25,129,0
583,762,2.979447771
2990,3325,0
5677,1075,0.013871889
2425,3271,0
276,4084,0
122,14,0.071428571
403,227,0
48,3,0
855,1158,0.023809524
467,36,0.103963613
3709,621,0
8024,2423,0
648,13,0
8054,11282,0
56,44,0
5862,157,0
524,2381,0
677,379,0.581794762
11831,410,0
855,415,0
2742,10468,0
10140,1085,0
2969,458,0
6,850,0
2720,2503,0
12321,714,0
2861,41274,0.011111111
5587,416,0
6351,800,0
1038,749,0.263157895
1210,1005,0
204,1411,0
1293,2394,0
36,868,0
683,2784,0.061185058
197,409,0
232,3876,0
3592,13328,0
969,3524,0
2464,2448,0
1071,1020,0
336,6912,0
414,10131,0
642,1304,0.047619048
829,2311,0
2742,2477,0
2444,2446,0
2944,1427,0
2293,820,0
399,873,0
2444,409,0.266081871
862,416,0.263157895
776,2990,0.207792208
44,338,2.142857143
2700,8835,0
552,314,0
1119,3706,0
148,16,0.11627907
995,1423,0.11627907
244,331,0
2672,3993,0.000918964
10690,32036,0
2262,29,0.394736842
7077,252,0
3391,169,0
45276,1301,0
22045,800,0
235,132,0
697,170,0
14171,6429,0
232,16988,0
2337,999,0
252,141,0
1211,1436,0
3551,2148,0
3060,3911,0
800,1234,0
316,541,0
642,234,0
124,873,0
308,2671,0
3368,14456,0
27190,714,0.148148148
1005,1104,0
2993,498,0
4482,6992,0
415,33380,0
979,2421,0
583,26,0.425730994
447,13326,0
11085,336,0.017094017
383,902,0
4750,720,0.286131997
1455,1435,0
141,995,0.779220779
2921,506,0.256835783
10561,749,0
9439,800,0
36,46,0
2410,4961,0.01980198
2778,20,0.021847523
6992,2742,0
2079,1091,0
128,3234,0
2381,39722,0
8970,458,0
1025,4324,0
606,13,0
5544,1322,0
367,3336,0
897,13436,0
4394,5544,0
3840,820,0
738,417,0.27631579
3725,2646,0
377,789,0
3834,12049,0
609,683,0.190476191
1158,3524,0
311,641,0
3834,5287,0.02173913
2740,16247,0
252,1005,0
5219,8758,0
152,820,0
29,141,0.089399029
5544,3795,0
62,5546,0.064877551
330,720,0.847953216
8963,2227,0
2410,3718,0
1123,1110,0.642501804
329,46,0
1081,979,0
26789,130,0
897,199,0
28643,3508,0
667,15,0.633746501
316,266,0
566,498,0
157,3736,0
1426,385,0
621,7077,0
839,130,0
58,2861,0.022222222
873,1071,2.174158055
202,371,0.297029703
715,814,0
1085,1075,0.061185058
2180,3057,0.064935065
3691,2672,0
520,164,0
6065,1132,0.037234043
3426,157,0.061478483
684,82,0
4482,12425,0
12583,41,1.442268462
2462,232,0.518518519
12861,941,0
629,995,0.779220779
24,583,1.25
336,210,0.096774194
8024,2503,0
120,868,0
46,2700,6.428571429
114,430,0
12383,524,0
3308,4603,0
1186,3729,0
1050,234,0
142,197,0
1234,720,0
244,150,0.078947368
2646,2425,0
1269,26016,0
204,58,0
1010,355,1.415262964
589,141,0.322681704
5,13562,0
6993,6996,0
2861,18940,0
2671,1091,0.228462604
265,1091,0
3,17,0
3345,979,0
1321,47,0
4084,862,0.042553191
862,2581,0
1301,294,0.437504237
605,1119,0
170,856,0
416,3522,0.039473684
4535,2425,0
13231,1533,0
3592,5111,0
180,1082,0
2740,10481,0
2655,19,0.193548387
16239,4482,0
704,430,0
349,3008,0
192,3508,0
610,409,0
10330,3336,0
2362,634,0
607,3037,0
20423,6994,0
216,169,0.019354839
150,72,0.007903422
9007,23634,0
2700,964,0.693069307
9007,2477,0
8772,5544,0
11584,12861,0
6600,720,1.67342957
2672,128,0
134,1049,0
3302,366,0.081221572
22,369,0
1627,4271,0
3327,1075,0
368,631,0
419,11194,0
327,878,0
3205,1037,0
354,5026,0
332,800,0.714285714
3544,589,0
6139,354,0
3207,114,0
114,141,0.078947368
6017,4441,0
16245,18303,0
3,109,0
6992,6994,0
458,19,0
6574,32135,0
2381,126,0
405,631,0
379,698,0.453216374
866,410,0
327,447,0.113095238
868,2944,0
1411,3057,0.234908461
6890,6894,0
749,2250,0
1301,3325,0
141,20,0.024752475
4,6954,0
583,33,0.761904762
197,663,0
266,2394,0
3345,2639,0
1044,355,0
