id,Label,Modularity Class
27238,FK Slutsk,Other
29757,Vipers SC,Other
4687,ACS SR Brasov,Other
4421,Lisburn Distillery FC,Other
1076,Esteghlal FC,Other
3342,Esperance Tunis,Other
14456,Al-Dhafra SCC,Other
28025,Grêmio Esportivo Osasco (SP),Other
65726,NK Lipovac,Other
12292,Indios de Ciudad Juárez,Other
68077,SC Braga Sub-23,Other
11055,FC Lienden,Other
247,SV Meppen,Other
21618,Esporte Clube Tigres do Brasil (RJ),Other
22283,Vivi Altotevere Sansepolcro,Other
7393,Rohda Raalte,Other
12421,Itumbiara Esporte Clube (GO),Other
34873,Futebol Clube Primeira Camisa (SP),Other
26331,Varese Juniores,Other
2778,FC Nordsjaelland,Other
60644,Kubanskaya Korona Shevchenko,Other
55263,Lommel United Reserve,Other
3364,EC Democrata (MG),Other
2785,Hapoel Ramat Gan,Other
16242,Helios Kharkiv,Other
11061,US Gorée,Other
27214,Operário Ferroviário Esporte Clube (PR),Other
44223,AS Giana Erminio,Other
59760,FC Horky nad Jizerou,Other
4031,Cosenza Calcio 1914,Other
25010,VC Herentals,Other
8511,PAOK Thessaloniki U20,Other
16424,Toledo Colonia Work (PR),Other
1397,FC Gueugnon,Other
5163,SSD Città di Brindisi,Other
20249,NK Neretvanac Opuzen,Other
2278,SpVgg SV Weiden,Other
12452,Kahramanmarasspor,Other
63736,Anagennisi Schimatariou,Other
8091,CA Valdevez,Other
102,VfB Stuttgart II,Other
54536,ASD Nibbiano & Valtidone,Other
22149,Associação Maga Esporte Clube (SC),Other
11966,NK Ivancna Gorica,Other
8700,Anagennisi Ierapetras,Other
4590,Ethnikos Achnas,Other
7789,Amarante FC,Other
6764,PFC Beroe Stara Zagora,Other
14925,Vicenza Primavera,Other
10846,ES Troyes AC B,Other
51654,Feyenoord U17,Other
11560,SC Zwettl,Other
24240,ASC Niarry Tally,Other
54354,Union Feltre,Other
22051,AC Isola Liri,Other
12409,Mochos,Other
11749,Lokomotiv Moscow II,Other
2124,River Plate Ascunción,Other
706,Frankfurter FC Viktoria 91,Other
30204,Annecy FC,Other
52194,FC Comercial de Viçosa,Other
9283,FC Etzella Ettelbruck,Other
9154,Yeading FC,Other
8104,Gaz Metan Medias,Other
27462,AC Este 1920,Other
971,Scarborough Athletic,Other
786,AEL Limassol,Other
17830,AS Denguélé d’Odienné,Other
15826,Perak TBG FC,Other
3134,KFC VW Hamme,Other
18382,FK Sloga Kraljevo,Other
16658,Cruzeiro Esporte Clube B,Other
50528,Kafa Feodosia,Other
32156,CastelnuovoSandrà,Other
9264,Sunderland AFC U23,Other
29914,Enerhiya Nova Kakhovka,Other
4557,Club Ferro Carril Oeste,Other
14084,Churchill Brothers SC,Other
43564,KSC Lokeren II,Other
29800,BSK Zmaj Blato,Other
18165,Helmond Sport U21,Other
41133,FC Saburtalo,Other
15763,FC Bohemians Prag 1905 U19,Other
26586,Najran SC,Other
6614,SVV Scheveningen,Other
27525,Santarcangelo Calcio,Other
2303,Mpumalanga Black Aces FC,Other
36593,Corona Brasov,Other
12163,Paksi FC,Other
20423,Nyva Vinnytsia,Other
22136,SV Gloggnitz,Other
4616,Anagennisi Artas,Other
8601,Municipal Pérez Zeledón,Other
26780,Prato Youth,Other
58049,FC Hermannstadt,Other
13299,FC Graffin Vlasim,Other
2337,NK Istra Pula,Other
18579,Liberia Mía CF,Other
63687,K. Sint-Niklase SK Excelsior,Other
851,1.FSV Mainz 05 II,Other
4652,Denizli Büyüksehir Belediyespor,Other
9536,Benfica Luanda,Other
35698,NK Top Kerestinec,Other
2063,Club Atlético Huracán,Other
10872,FC Girondins Bordeaux B,Other
34344,Shatin SA,Other
8328,SV Hönnepel-Niedermörmter,Other
51931,Hapoel Hadera,Other
8028,Messiniakos GS,Other
4862,Club Jorge Wilstermann ,Other
13607,Liberty Professionals Accra,Other
13776,FC Vratimov,Other
20300,PEC Zwolle U21,Other
20664,Menemen Belediyespor,Other
1540,NK Bjelovar,Other
49939,Virtus Francavilla Calcio,Other
12063,Spartak Stchelkovo,Other
2553,Kilmarnock FC,Other
31199,UFK Kharkiv,Other
22194,SU Bischofstetten,Other
7773,KSV Temse,Other
10560,Grêmio Esportivo Brasil (RS),Other
12331,Sporting de Gijón B ,Other
23387,Smouha SC,Other
20697,Torbalı Belediyespor,Other
20424,SV Oberndorf,Other
20590,Itagüí Ditaires,Other
59524,Ararat Moskau,Other
12515,Karpaty Lviv II,Other
8715,Pandurii Targu Jiu ,Other
7875,LOSC Lille U19,Other
8964,TVMK Tallinn,Other
12695,NK Lipik,Other
11273,Rodez AF,Other
3301,Suwon Samsung Bluewings FC,Other
634,MTK Budapest,Other
2829,FC Marco,Other
45080,Delhi Dynamos FC,Other
42078,Vilankulo FC,Other
11154,NEC Nijmegen U21,Other
4448,SV Braunau,Other
10426,Estrela do Norte Futebol Clube (ES),Other
13651,Club Atlético San Telmo,Other
1424,Association sportive de Valence ,Other
24366,Feyenoord U21,Other
38907,FK Kehla U19,Other
32768,Gzira United FC,Other
6058,Nyíregyháza Spartacus,Other
32057,NK Adriatic Split,Other
11753,Spartak Nalchik II,Other
2421,SC Freamunde,Other
2998,Margate FC,Other
9855,LDU Quito,Other
28704,Létavértes SC 97,Other
34497,NK Brezice 1919,Other
35327,Thanh Hoa FC,Other
26629,Al Markhiya Sports Club,Other
26207,Gold Coast United U21,Other
9583,NK Iskra Bugojno,Other
13517,US Darfo Boario,Other
7052,CF Villanovense,Other
11401,NK Granicar Zupanja,Other
111,Rot-Weiß Erfurt,Other
27774,Cork City FC,Other
279,Ferencvárosi TC,Other
10459,Standard Liège Youth,Other
10873,FC Girondins Bordeaux U19,Other
7722,Fontenay-Foot-Vendée,Other
50815,Diyarbakir Yolspor,Other
14493,GS Prosotsani,Other
10408,Thyella Patron,Other
13225,CF Reus Deportiu,Other
2840,Gronitas Groningen,Other
45618,SL Benfica U17,Other
13353,Club Tijuana,Other
3715,Metallurg-Kuzbass Novokuznetsk,Other
3085,KM Torhout,Other
64613,SK Cernolice,Other
6071,Chengdu Tiancheng,Other
18850,MSK Breclav,Other
12474,Avoine Olympique Chinon Cinais,Other
33615,Redbridge FC,Other
47028,FC Windsor,Other
21429,SV Lebring,Other
17025,Niger Tornadoes,Other
18913,Les Astres FC,Other
3697,Morecambe FC,Other
9261,Everton FC U21,Other
44167,RKAVV Leidschendam,Other
5870,Ölstykke FC,Other
37683,RC Arbaa,Other
580,MSV 1919 Neuruppin,Other
9612,Royal Antwerp FC U19,Other
16700,José Gálvez FBC,Other
42938,Redhill FC,Other
7806,ATSV Ranshofen,Other
8303,Enosi Aspropyrgou,Other
22709,SSD Cynthia 1920,Other
13678,Al Ittihad Aleppo,Other
29785,ASKO Kara,Other
20519,Virtus Entella,Other
40523,NPGU Makiivka,Other
10390,Sanremese Calcio,Other
11000,CD Lugo,Other
14842,Club Atlético Vélez Sarsfield II,Other
2352,CD América de Cali,Other
42609,Aubagne FC,Other
66511,Sokol Nove Straseci,Other
32657,AC Esporte Clube Baraúnas (RN),Other
11873,Baltyk Gdynia,Other
22832,JK Sillamäe Kalev,Other
18720,Rangers de Talca,Other
38901,Marshall Thundering Herd (Marshall University),Other
3297,Capivariano Futebol Clube (SP),Other
352,Swindon Town,Other
3263,União Tomar,Other
18766,Innsbrucker SK,Other
2205,ES Zarzis,Other
31506,Atlético Madrid U19,Other
31371,Senglea Athletic FC,Other
38929,Meizhou Hakka,Other
24319,Diyarbakir Kayapinar Belediyespor,Other
11539,B71 Sandur,Other
39432,VV SteDoCo,Other
46469,De Treffers Under 19,Other
4405,FC St. Veit,Other
24564,Guria Lanchkhuti,Other
6424,Spartak-UGP Anapa,Other
22187,USD Breno,Other
4181,Caçadores das Taipas,Other
2446,WSG Wattens,Other
22653,Makrochori,Other
643,Haarlem,Other
4394,Dnepr-Transmash Mogilev,Other
3767,RFC Hannutois,Other
63786,FC Ostrava-Jih,Other
12816,Lazio Primavera,Other
632,Hönefoss BK,Other
14461,HNK Cibalia Vinkovci U19,Other
15448,Politehnica Timisoara B,Other
26564,Olimpia Grudziadz,Other
10806,VVOG Harderwijk,Other
2225,AS Vita Club Kinshasa,Other
2804,Barnet FC,Other
22687,Stourbridge FC,Other
4529,DAC Dunajska Streda,Other
42394,Galway United FC,Other
29134,Chongqing Dangdai Lifan Reserves,Other
45277,Kerala Blasters FC,Other
15002,Clube de Regatas do Flamengo U20,Other
26157,Club Mutual Crucero del Norte,Other
1461,1.FC Köln U19,Other
41746,Juventude de Pedras Salgadas,Other
21597,Eordaikos 2007,Other
3202,Bakirköyspor,Other
5346,FC Heidelsheim,Other
35429,Ethnikos Sochou,Other
103,1.FC Schweinfurt 05,Other
38588,Nottingham Forest U21,Other
9554,NK Orijent Rijeka,Other
31284,Club Atlético Central Córdoba (SdE),Other
9055,Stomil Olsztyn,Other
14668,Atlético Uruguay,Other
10301,FC Pyunik Erewan,Other
18352,FC Ranchers Bee,Other
20634,MSK Zilina B,Other
35849,FK Trudbenik Beograd,Other
20829,FK BODVA Moldava nad Bodvou,Other
3598,Excelsior Veldwezelt,Other
4004,Nafpaktiakos Asteras,Other
7321,CD Estarreja,Other
26722,FC Fondi 1922,Other
7448,FC Dornbirn,Other
22890,Ekenäs IF,Other
24203,FK Sardice,Other
22936,IZK Khémisset,Other
7794,UD Tocha,Other
18300,Knyazha Shchaslyve,Other
18978,Radotinsky SK,Other
44875,Calgary South West United,Other
495,FC Starnberg,Other
3426,Esbjerg fB,Other
26408,Estudiantes de Caracas SC,Other
9103,Deportes Cobreloa,Other
26119,GS Consolat Marseille,Other
48530,Burlingame Dragons FC,Other
2929,CD Toledo,Other
28801,UKS SMS Lodz U19,Other
12860,Kücükcekmecespor,Other
2784,APOEL Nicosia,Other
36368,Tudu Mighty Jets,Other
684,Carlton SC,Other
4812,Stade Tunisien,Other
972,Yeovil Town,Other
33179,Slavutych Cherkasy,Other
9212,Galway United FC (liq. 2011),Other
40120,Sampaio Corrêa Futebol e Esporte (RJ),Other
21845,Sociedade Boca Júnior Futebol Clube (SE),Other
4544,AS Sora Calcio,Other
12426,Nara-SBFR Naro-Fominsk,Other
4792,Kilkisiakos,Other
27520,ASD Fortis Juventus 1909,Other
6417,Energiya Yuzhnoukrainsk,Other
20841,Torpedo-Viktoria Nizhniy Novgorod,Other
22303,Potenza Youth,Other
4789,CF União Coimbra,Other
13351,Atlas Premier,Other
9937,FK Donji Srem Pecinci,Other
3212,Maltepespor,Other
9320,NK Bela Krajina,Other
309,Paraná Clube,Other
31948,Ivoire Academie,Other
110,SV Wacker Burghausen,Other
27187,Yildirim Bosnaspor,Other
14821,Pisa Berretti,Other
7570,VV Bennekom,Other
4541,UC AlbinoLeffe,Other
10924,KFC Sint Gillis Waas,Other
7112,Rangers FC U20,Other
7567,FK Radnicki Nis,Other
17399,Zenit Penza,Other
25253,Tepecik Belediyespor,Other
15893,NK Zrinski Tordinci ,Other
38485,Hamitköy SK,Other
21588,Ethnikos Katerinis,Other
636,Zeleznik Belgrad,Other
18955,Cechie Velka Dobra,Other
6170,KÍ Klaksvík,Other
62586,Mekelle Kenema FC,Other
13806,CD Cobena,Other
10640,MTZ-Ripo Minsk,Other
25804,Parma FC Youth,Other
3613,Chester City (diss.),Other
7130,JK Trans Narva,Other
27386,SC Alianza Latina,Other
11402,NK Olimpija Osijek,Other
14542,Club Atlético Temperley,Other
8821,Helsingborgs IF U21,Other
10512,KVC Winkel Sport,Other
3525,SO Cholet,Other
21615,KVV Quick '20,Other
40181,Vanspor,Other
3936,Dover Athletic,Other
11372,NK Vrbovec,Other
20103,SC St. Pantaleon/Erla,Other
7690,UMF Grindavík,Other
1115,Barry Town,Other
3650,FF Jaro,Other
21057,Eintracht Frankfurt U17,Other
2663,Hannover 96 U19,Other
21958,PAEEK,Other
3544,FK Smederevo,Other
28596,FC MAS Taborsko,Other
28654,USD Novese,Other
10642,Atessa Val di Sangro,Other
45174,Deportivo Guastatoya,Other
22579,Torpedo-ZiL Moskau,Other
10481,Tobol Kostanay,Other
16696,Gyeongnam FC,Other
11095,Ispartaspor,Other
1248,SC Idar-Oberstein,Other
30037,FK Celik Niksic,Other
15356,Singapore Armed Forces FC,Other
32824,ASD Cape Town,Other
12652,SV TEC Tiel,Other
5411,FC Honka,Other
8422,Clube Atlético Sorocaba (SP),Other
33992,Tampines Rovers Reserve,Other
33308,Hanauer SC 1960,Other
2891,SuperSport United,Other
7011,Lamontville Golden Arrows,Other
29475,Guarani Esporte Clube (CE),Other
21965,ASV De Dijk,Other
8164,Standard Liège U19,Other
8394,FC Wels,Other
3329,FC Famalicão,Other
973,1.FC Kleve,Other
5743,Etimesgut Sekerspor,Other
11913,Tema Youth,Other
8714,Carrick Rangers,Other
12804,Crewe Alexandra U18,Other
24368,SC Heerenveen U21,Other
42826,BNZ Red Bull Salzburg U17,Other
540,Slovan Bratislava,Other
1293,Tromsø IL,Other
7165,Clube União Micaelense,Other
4087,Atletico Catania,Other
10707,US Tor di Quinto,Other
4361,Varese FC,Other
26883,USD Sestri Levante 1919,Other
9708,CD Motagua Tegucigalpa,Other
56398,FK Litomericko,Other
12770,SM Caen B,Other
6910,O Elvas CAD,Other
54250,RJS Heppignies-Lambusart-Fleurus,Other
3612,Al Ahli Sports Club,Other
1089,Darlington FC (liq.),Other
18345,WSG Wietersdorf,Other
29261,Ottawa Wizards,Other
5243,Parma Primavera,Other
12561,Al-Riffa SC,Other
20780,ONS Boso Sneek,Other
30006,1.CfR Pforzheim,Other
199,Sport Club Corinthians Paulista,Other
10044,SV Horn,Other
20251,Olkom Melitopol,Other
58006,Barcelona EC (RJ),Other
26097,Gsd Nuova Tor Tre Teste,Other
5070,Union Douala,Other
50586,Energomash Belgorod,Other
5584,ASD Astrea,Other
3957,TuS Dornberg,Other
38322,AC Bra,Other
19168,Città di Gragnano,Other
50861,RES Acrenoise,Other
12430,Sheksna Cherepovets,Other
16996,Hellas Verona Primavera,Other
1391,Zalaegerszegi TE FC,Other
9702,Tivoli Gardens FC,Other
4536,CS Chênois,Other
895,AS Cannes,Other
14344,FC Ulisses Yerevan,Other
1125,Brisbane Strikers FC,Other
4654,FK Zvezdara,Other
8516,CA Osasuna B,Other
1305,Odra Wodzislaw Slaski,Other
21875,Stjarnan Gardabaer,Other
11956,NK Velebit Benkovac,Other
552,HNK Segesta Sisak,Other
90,SV Babelsberg 03,Other
42838,Fußballakademie Linz U17,Other
4644,FC Shkupi,Other
19639,Ethnikos Filippiadas,Other
3140,FK Hajduk Kula,Other
12908,NK Krka,Other
49866,Varzim SC B,Other
40813,US Dro,Other
8697,AO Thiva,Other
43856,Montenegro FC,Other
20655,NK Grobnican,Other
20332,SC Bad Sauerbrunn,Other
33734,AC Monopoli,Other
32013,ASD Lupa Castelli Romani,Other
3243,KamAZ Naberezhnye Chelny,Other
38676,APS Aspida Xanthi,Other
39054,Algarve United Futebol,Other
10364,KFC Kontich,Other
3915,AS Angoulême Charente 92,Other
5295,Alemannia Aachen U19,Other
3569,DVS '33 Ermelo,Other
10969,Villa Rio Esporte Clube (RJ),Other
10262,Birkirkara FC,Other
21511,SC Wegberg,Other
11057,Hoogstraten VV,Other
27563,US Borgo a Buggiano 1920,Other
27564,US Forcoli 1921,Other
9908,Notodden FK,Other
8290,FC Marinhas,Other
1230,Al Arabi Sports Club,Other
3803,Mérida UD,Other
23253,DNŠ Zavrč,Other
17130,AS Saint-Priest,Other
32679,Nove Zhytya Andreevka,Other
32017,FC Dila Gori,Other
13839,Unirea Alba Iulia,Other
19294,Kaysar Kyzylorda,Other
36414,FC Gullegem,Other
6335,Valletta FC,Other
35474,AO Peristeriou,Other
10960,Central Español,Other
23369,JK Tammeka Tartu,Other
10532,B36 Tórshavn,Other
687,Molde FK,Other
2681,FC Wegberg-Beeck,Other
31063,SV Lichtenberg,Other
3208,Alibeyköyspor,Other
6079,Persepolis FC,Other
9206,Arnold Town,Other
9831,KSV Roeselare U19,Other
14579,ZESCO United FC,Other
12066,Torpedo Volzhsky,Other
16667,Goiás Esporte Clube B,Other
16950,Zenit 2 St. Petersburg,Other
44138,Izmitspor,Other
4548,US Ivrea Calcio,Other
3743,FFA Centre of Excellence,Other
1712,FC Memmingen,Other
1263,SC Weyhe,Other
3029,Gretna FC (aufgel.),Other
25558,Esporte Clube Primavera (SP),Other
14447,RD Águeda,Other
20077,SV Pischelsdorf,Other
21218,Dynamo Kyiv II,Other
5817,SönderjyskE,Other
3840,Adana Demirspor,Other
4274,Atlanta Silverbacks FC,Other
12801,Wolverhampton Wanderers U18,Other
6269,PANO Malion,Other
2731,Coronel Bolognesi,Other
7477,Miramar Misiones,Other
5773,AS Cherbourg,Other
14467,FC Dietikon,Other
43283,JMG Academy Lier,Other
1078,Oldham Athletic,Other
2049,KF Tirana,Other
34232,Muaither Sports Club,Other
36345,HNK Rijeka U17,Other
17780,AS Magenta,Other
24645,Liga Muçulmana de Maputo,Other
21725,Tyrnavos 2005,Other
1521,SK Vorwärts Steyr,Other
44289,Dibba Al-Fujairah,Other
16786,Kjöbenhavns Boldklub (FCK II),Other
1270,Dunfermline Athletic FC,Other
12514,FK Kolubara Lazarevac,Other
201,King Faisal FC,Other
3227,UCLA Bruins (Univ. of California Los Angeles),Other
25243,Grêmio Esportivo Anápolis (GO),Other
14940,Almere City FC U19,Other
26201,Ebolitana Calcio 1925,Other
6761,Navy FC,Other
9058,KSV Baunatal U19,Other
49792,TPF Novoprimorskiy,Other
6114,Pobeda Prilep,Other
18843,VV Berkum,Other
8524,Olympique de Marseille B,Other
2273,1. Wiener Neustädter SC,Other
51528,KFC Antonia,Other
31010,Akritas Chlorakas,Other
11836,FK Hajduk Belgrad,Other
36959,Associação Jaguaré Esporte Clube (ES),Other
2459,FC Tirsense,Other
10315,NK Papuk Orahovica,Other
568,Kaizer Chiefs,Other
9687,Sodovik Sterlitamak,Other
14909,Ascoli Picchio Primavera,Other
6504,Daegu FC,Other
3600,FCN Sint-Niklaas,Other
15122,Nart Cherkessk,Other
37022,Spartak 2 Vladikavkaz,Other
24370,TOP Oss II,Other
10561,VF Colligiana,Other
6600,Sport Club Internacional,Other
45353,Sassari Latte Dolce,Other
176,Amica Wronki,Other
23882,KFC Eendracht Zele,Other
54294,Kunshan FC,Other
4000,Lechia Gdansk,Other
29070,NK Ormoz,Other
31304,Sageata Navodari,Other
2729,Club Cienciano,Other
14176,Lokomotiv Minsk,Other
22905,NK Libertas Novska,Other
25606,NK Krajisnik,Other
3230,KFC Turnhout,Other
8925,TSG 1899 Hoffenheim U19,Other
5752,Goiânia Esporte Clube (GO),Other
6065,Cork City FC (diss. 2009),Other
1655,RKS Radomsko,Other
15910,Swindon Town U18,Other
8969,Tikves Kavadarci,Other
19004,HFK Trebic,Other
1464,Borussia Dortmund U19,Other
3105,RCS Verviers,Other
10441,TSV Bogen,Other
12427,Nika Moskau,Other
12125,Democrata Futebol Clube (MG),Other
3229,Al Rayyan Sports Club,Other
1443,MSK Zilina,Other
50100,SC Ligorna 1922,Other
15656,Duque de Caxias Futebol Clube (RJ),Other
20405,Clube de Desportos do Maxaquene,Other
8760,AD Portomosense,Other
22619,SS Milazzo,Other
26242,Konkuk University,Other
13925,SK Sigma Olomouc U19,Other
11391,Auckland City FC,Other
2688,Myllykosken Pallo -47,Other
4040,FK Partizani,Other
9590,Diegem Sport,Other
7000,Hapoel Nazareth Illit,Other
5589,Cuoiopelli Cappiano Romaiano,Other
17584,CD Universidad Católica,Other
65876,Elm City Express,Other
2828,Maccabi Ahi Nazareth,Other
6251,Kuopion Palloseura,Other
11252,FK Zeljeznicar Sarajevo U19,Other
30650,CR Al Hoceima,Other
7047,Maidstone United,Other
45200,SK Chaika,Other
18077,CS Cerrito,Other
6908,Hayes & Yeading FC,Other
3684,Stevenage FC,Other
1134,Associação Atlética Ponte Preta,Other
51301,Ultimate Strikers Academy,Other
28559,CA Bastia,Other
11038,NK Zminj,Other
7406,Syrianska FC,Other
2968,FC Libourne-Saint-Seurin,Other
18155,Union Henndorf,Other
3258,Shamrock Rovers,Other
9644,Rakow Czestochowa,Other
36350,NK Lokomotiva Zagreb U17,Other
3649,Bangor City FC,Other
27913,Berekum Arsenal,Other
26890,Étoile Lusitana,Other
53167,TJ Malse Roudne,Other
35545,FK Iskra Danilovgrad,Other
40843,FC Voluntari,Other
28241,Brantford Galaxy SC,Other
26197,US Colomiers,Other
40910,Cotia Futebol Clube (SP),Other
451,Unisport de Bafang,Other
3128,Coast Stars,Other
5405,FK Sloboda Tuzla,Other
9840,Al-Shabab Riyadh,Other
7466,UA Maracaibo,Other
2318,Kusadasispor,Other
4391,Buducnost Podgorica,Other
20949,NK Neretva Metkovic,Other
7545,KEG Gistel,Other
19055,TJ Milin,Other
7077,FC Cartagena,Other
3163,SWI Harelbeke,Other
11502,Galatasaray SK U21,Other
8892,NK Graficar Vodovod,Other
1242,NK Siroki Brijeg,Other
15759,1.FC Slovacko U19,Other
17428,Juventud de Las Piedras,Other
25922,AC Sangiustese,Other
727,KSV Klein-Karben,Other
30024,NK Sloga Gredelj Zagreb,Other
5656,SV Holzwickede,Other
11596,AD Alcorcón,Other
18544,Al-Nassr FC,Other
486,Malutron Esporte Clube (PR),Other
11374,Jeanne d'Arc de Drancy,Other
859,AC Merlan Lome,Other
986,Cambridge United,Other
34343,NK Vodnjan,Other
95,KFC Uerdingen 05,Other
227,Brown Bears (Brown University),Other
12278,AC Le Havre U19,Other
3176,Beijing Guoan,Other
1059,Hammarby IF,Other
29349,Genoa CFC Youth,Other
14657,Sporting Clube Praia,Other
365,Spartak Trnava,Other
17115,USON Mondeville,Other
23360,UF Maconnais,Other
5565,AC Tripoli,Other
29424,NK Novigrad,Other
43556,Ceres-La Salle FC,Other
18208,Centre Salif Keita Bamako,Other
455,Rapid Bucharest ,Other
4600,AS Kassandra,Other
38967,AFC Bournemouth U21,Other
13223,CD Valle de Egues,Other
13575,Folkestone Invicta,Other
32079,Angra dos Reis Esporte Clube (RJ),Other
12621,Club Aurora,Other
1755,Guarani Futebol Clube (SP),Other
3879,Leek Town FC,Other
7067,Billericay Town,Other
39026,HNK Djakovo Croatia,Other
12709,Club Atlético San Martín (Tucumán),Other
44812,Bursaspor U18,Other
21800,Deportivo Italchacao,Other
4771,GC Biaschesi,Other
588,FK Dinamo Tirana,Other
11278,NK Vinogradar,Other
11213,NK Granicar Gradip Tucenik,Other
23956,Airdrieonians (liq.),Other
3523,Barcelona SC Guayaquil,Other
22204,Derthona FBC,Other
58108,AFK Tisnov,Other
33167,Bush Bucks FC,Other
35424,Digenis Lakkomatos,Other
6318,Santa Maria da Feira,Other
36793,SV Kickers Pforzheim,Other
14764,Losone Sportiva,Other
11738,J.Malucelli Futebol,Other
37279,AE Katsamba,Other
24407,AFK Velim,Other
7210,GD Joane,Other
2978,US Lusitanos Saint-Maur,Other
13611,Rail Club du Kadiogo,Other
6889,Universidad César Vallejo,Other
10330,SL Benfica B,Other
10473,SK Londerzeel,Other
13723,Dragoun Brevnov,Other
2961,Moss FK,Other
1894,Hvidovre IF,Other
4576,Club Juan Aurich,Other
5303,1.FC Union Berlin II,Other
11472,FC Tulln,Other
17004,Kwara United FC,Other
17381,Motala AIF FK,Other
151,1.FC Kaiserslautern II,Other
16653,Botafogo Rio de Janeiro U20,Other
33044,Crown FC,Other
18931,Atletico Olympic Bujumbura,Other
7153,Zawisza Bydgoszcz,Other
56265,A.C. Calvina Sport,Other
36473,Aquidauanense Futebol Clube (MS),Other
12105,NK Junak Sinj,Other
31297,SKF Sered,Other
12429,Saturn 2 Ramenskoe,Other
421,Kongsvinger IL,Other
16953,Akwa United,Other
13379,Cúcuta Deportivo,Other
73,TSV 1860 München II,Other
39184,Almere City FC Amateurs,Other
9902,Le Poiré-sur-Vie VF,Other
7989,Keravnos Kerateas,Other
68073,AO Stylidas,Other
713,BATE Borisov,Other
36999,Sumgayit PFC,Other
1137,FC Eintracht Rheine,Other
59008,NK Lomnica,Other
64764,FK Prepere,Other
22227,Borgosesia Calcio,Other
36029,Sime Darby FC,Other
19176,Eretum Monterotondo,Other
23911,Gandzasar Kapan,Other
20681,Corumspor,Other
9084,Neuchâtel Xamax FCS,Other
4670,Lokomotiva Kosice,Other
21234,FK Bylis Ballsh,Other
16108,Nova Iguaçu Futebol Clube (RJ),Other
35456,AO Kymis,Other
12659,Botafogo EC (Jacobina) (BA),Other
35328,SV Weiden 1914/75,Other
40390,NK Rijeka Vitez,Other
18517,SC Wiener Viktoria,Other
3721,Alfreton Town,Other
12817,NK Kustosija Zagreb,Other
26598,FC Trélissac,Other
3159,RFC Lüttich,Other
8816,Dallas Burn,Other
5868,FC Pedras Rubras,Other
25209,AA Aparecidense (GO),Other
7882,US Raon-l'Étape,Other
10775,Al-Shamal,Other
9962,1.SC Norderstedt,Other
27745,AC Malveira,Other
4079,Vauxhall Motors FC,Other
18837,ATSV Deutsch-Wagram,Other
12065,Torpedo Vladimir,Other
18310,Jong AGOVV Apeldoorn,Other
5155,Metalurgi Rustavi,Other
4147,AS Casale Calcio,Other
8031,Neftchi Baku,Other
2082,Kremser SC,Other
22643,Sabé Sports de Bouna,Other
18858,FK Slavoj Vysehrad,Other
1493,SpVgg Durlach-Aue,Other
9811,Deportivo Pereira,Other
4032,SD Ponferradina,Other
44374,RC Hades,Other
18344,SPG FC Tirol II/Innsbrucker SK,Other
28199,União Esporte Clube (MT),Other
18273,FC Andorf,Other
9057,FK Olimps Riga,Other
225,FC St. Pauli II,Other
308,AA Internacional Limeira,Other
20891,NK Djakovo,Other
11973,KV Mechelen U19,Other
4772,NK Olimpija Ljubljana,Other
8426,KFC Racing Mol Wezell,Other
2796,Woking FC,Other
26257,SK Horovice,Other
11215,FK Olimpik Sarajevo ,Other
12721,Ittihad Tanger,Other
6355,Makhota United,Other
17398,Kemi City FC,Other
2238,Jomo Cosmos,Other
2051,FC Kickers Luzern,Other
13241,UD Ibiza,Other
4286,Limerick FC,Other
14727,Sport Club do Recife U20,Other
33638,GAS Svoronos,Other
21027,A.S.D. Cervia 1920,Other
5259,FC Baulmes,Other
44360,Araz-Naxcivan Nakchivan,Other
3199,AS Kaloum,Other
3876,Mirassol Futebol Clube (SP),Other
26779,Pavia Juniores,Other
9603,SC Praiense,Other
3456,Gateshead FC,Other
26251,US Folgore Caratese,Other
11754,Tom Tomsk II,Other
10113,VVV-Venlo/Helmond Sport U21,Other
16663,FC Valenciennes B,Other
23667,TKI Tavsanli Linyitspor,Other
27832,Brasília Futebol Clube (DF),Other
18258,Exeter City U18,Other
1518,Türk Telekomspor,Other
20110,Belasica Strumica,Other
22461,Caernarfon Town,Other
9239,Ruch Radzionkow,Other
13594,Al-Najaf FC,Other
255,Legia Warszawa,Other
32624,CF Torre Levante,Other
31788,Sancaktepe Belediyespor,Other
1701,FC Felgueiras 1932,Other
3899,Anorthosis Famagusta,Other
42214,Alta de Lisboa,Other
39884,Beijing Kuanli,Other
11263,AKA Red Bull Salzburg U18,Other
2350,Millonarios FC,Other
1562,FC Nitra,Other
9178,FC St. Gallen 1879 U21,Other
27159,FC Titus Lamadelaine,Other
115,FC Oberneuland,Other
19401,Bunyodkor Tashkent,Other
6642,CD Chivas USA,Other
22561,NK Vinodol,Other
2148,FC Gossau,Other
18642,Polisportiva Nuova Campobasso Calcio,Other
33472,SK Sulko-Zabreh,Other
36224,FK Jerv,Other
903,Hibernian FC,Other
41804,US Inveruno,Other
18223,Olympiakos Chersonisos,Other
46500,1. FC Viktorie Prerov,Other
46942,FK Hodonin,Other
175,FK Lyn,Other
25811,Moura AC,Other
1442,Rio Claro Futebol Clube (SP),Other
36655,Beijing Sangao,Other
2878,SV Huizen,Other
2451,Inverness Caledonian Thistle FC,Other
